gtinUPC,fdcID,publicationDate
52548610951,2315212,05/23/22
52548615741,2302917,05/23/22
52548610937,2315245,05/23/22
52548625641,2301241,05/23/22
52548631000,2295540,05/23/22
52548678265,2311445,05/23/22
52548621698,2301990,05/23/22
52548627348,2302483,05/23/22
52548701833,2312267,05/23/22
52548693282,2295821,05/23/22
52548707903,2312646,05/23/22
52591818960,2301066,05/23/22
52603056250,2316137,05/23/22
52738034093,2297691,05/23/22
52745750818,2313299,05/23/22
52745772452,2299019,05/23/22
52745772506,2299023,05/23/22
52745980031,2302502,05/23/22
52851116706,2316308,05/23/22
53000000433,2308390,05/23/22
52851954605,2316312,05/23/22
53000063827,2297046,05/23/22
53395300057,2312334,05/23/22
53400212962,2297513,05/23/22
53600000130,2297644,05/23/22
53600103428,2300073,05/23/22
53600106344,2313705,05/23/22
53600102568,2310588,05/23/22
53600106740,2325576,06/21/22
53600111676,2297376,05/23/22
53600106627,2297447,05/23/22
53800298801,2305965,05/23/22
53800420028,2296050,05/23/22
53800880037,2302976,05/23/22
54100105189,2314261,05/23/22
54100468000,2310047,05/23/22
5410583801775,614522,12/06/19
5410783002828,614544,12/06/19
5410783003146,614198,12/06/19
5410783003719,614412,12/06/19
5410783004204,614388,12/06/19
5410783004211,614486,12/06/19
5411393800255,614316,12/06/19
54300233613,2316158,05/23/22
54467500801,2298373,05/23/22
54500193656,2297452,05/23/22
54500195209,2314702,05/23/22
54644001312,2315521,05/23/22
54996068131,2305711,05/23/22
54996031012,2303887,05/23/22
54996004993,2297969,05/23/22
54996004917,2306193,05/23/22
54996920156,2306331,05/23/22
54800423453,2304859,05/23/22
54996065024,2306209,05/23/22
54800424542,2307065,05/23/22
54924003319,2315745,05/23/22
54996920149,2297947,05/23/22
58336141409,963103,06/26/20
61185233867,2311808,05/23/22
61156313017,2303012,05/23/22
61500015550,2316702,05/23/22
61500003724,2314458,05/23/22
61500117285,2316700,05/23/22
61500127789,2302864,05/23/22
63054408802,2316028,05/23/22
63100004828,2312051,05/23/22
64100124004,2304160,05/23/22
64042198163,2308114,05/23/22
64144868056,2325492,06/21/22
64563226819,2303266,05/23/22
64563221906,2295848,05/23/22
64563226956,2295844,05/23/22
64563223382,2304354,05/23/22
64563225027,2300090,05/23/22
64777816486,2315849,05/23/22
64777842614,2313165,05/23/22
64777824061,2298938,05/23/22
64777848494,2313196,05/23/22
64777848944,2313198,05/23/22
64777849316,2309174,05/23/22
64777848388,2313579,05/23/22
64777852217,2299102,05/23/22
65278305165,2315338,05/23/22
66019940485,2307478,05/23/22
66086080107,2315520,05/23/22
67275007905,2310000,05/23/22
67312005048,2298812,05/23/22
67312005116,2326704,06/21/22
67312005161,2299941,05/23/22
67312023080,2297049,05/23/22
68274347139,2313461,05/23/22
68274345616,2297922,05/23/22
68274359842,2304367,05/23/22
68274351273,2301553,05/23/22
68274347290,2313462,05/23/22
68274346088,2303321,05/23/22
68274359873,2295458,05/23/22
69065005030,2311923,05/23/22
69694011952,2313244,05/23/22
70026351318,2329952,06/21/22
70038308409,2295524,05/23/22
70038309505,2314667,05/23/22
70038308256,2296407,05/23/22
70038315308,2296401,05/23/22
70038333517,2322160,06/21/22
70038337720,2315146,05/23/22
70038347552,2298150,05/23/22
70038349204,2296503,05/23/22
70038362517,2330282,06/21/22
70038362524,2330281,06/21/22
70038365884,2316200,05/23/22
70038367369,2315979,05/23/22
70038367413,2315976,05/23/22
70038341253,2299705,05/23/22
70038587002,2296397,05/23/22
70038587972,2314136,05/23/22
70038584483,2296393,05/23/22
70038592914,2297781,05/23/22
70038593805,2316191,05/23/22
70038596349,2330310,06/21/22
70038596332,2330311,06/21/22
70038596363,2330314,06/21/22
70038597742,2314141,05/23/22
70038600015,2297338,05/23/22
70038607731,2322156,06/21/22
70038607816,2322155,06/21/22
70038609650,2315593,05/23/22
70038611523,2322157,06/21/22
70038614661,2322654,06/21/22
70038617754,2322812,06/21/22
70038620549,2322717,06/21/22
70038620556,2322718,06/21/22
70038620587,2315591,05/23/22
70038621423,2315594,05/23/22
70038619031,2316212,05/23/22
70038619314,2295194,05/23/22
70038625698,2314139,05/23/22
70038638988,2330439,06/21/22
70038636649,2305804,05/23/22
70038638506,2305808,05/23/22
70038639350,2305818,05/23/22
70038640042,2305816,05/23/22
70038640004,2330441,06/21/22
70038642428,2315790,05/23/22
70038643081,2316197,05/23/22
70038643050,2316196,05/23/22
70038642855,2316210,05/23/22
70038643531,2330760,06/21/22
70038644095,2330649,06/21/22
70038644361,2314137,05/23/22
70038644514,2330445,06/21/22
70038645818,2330453,06/21/22
70038645870,2316779,05/23/22
70038645450,2330762,06/21/22
70038644484,2305764,05/23/22
70038646174,2330423,06/21/22
70038647539,2322374,06/21/22
70038647591,2322632,06/21/22
70038648505,2330650,06/21/22
70038648888,2322605,06/21/22
70038652670,2330450,06/21/22
70038652724,2330724,06/21/22
70038652236,2305776,05/23/22
70038652731,2330644,06/21/22
70038652700,2330740,06/21/22
70038654117,2330753,06/21/22
70038655862,2330647,06/21/22
70038655114,2330678,06/21/22
70038656555,2328007,06/21/22
70038655435,2330663,06/21/22
70038656548,2328006,06/21/22
70038655374,2305772,05/23/22
70038655121,2330758,06/21/22
70038654902,2330757,06/21/22
70038654957,2330430,06/21/22
70038658757,2329575,06/21/22
70038658849,2307899,05/23/22
70038658917,2303377,05/23/22
70038659358,2314130,05/23/22
70038660484,2314132,05/23/22
70038661733,2298859,05/23/22
70038663270,2295503,05/23/22
70038662884,2305770,05/23/22
70038663720,2297132,05/23/22
70038663874,2295502,05/23/22
70038663256,2295501,05/23/22
70038663713,2313156,05/23/22
70070601803,2301281,05/23/22
70055029998,2302510,05/23/22
70074666440,1838283,06/17/21
70074671086,1838150,06/17/21
70074671666,1838347,06/17/21
70100015327,2297370,05/23/22
70110054705,2301275,05/23/22
70152609116,2297731,05/23/22
70152800070,2297726,05/23/22
70152198849,2297745,05/23/22
70077001606,2316252,05/23/22
70163989108,2306041,05/23/22
70163993105,2303090,05/23/22
70163989825,2296003,05/23/22
70200520141,2297723,05/23/22
70200520295,2297797,05/23/22
70200540149,2298396,05/23/22
70200540293,2298380,05/23/22
70200550124,2297318,05/23/22
70177228279,2305544,05/23/22
70163992085,2312305,05/23/22
70163992108,2312301,05/23/22
70163992979,2303401,05/23/22
70200581593,2298382,05/23/22
70227501208,2305561,05/23/22
70227501680,2300030,05/23/22
70227603049,2305759,05/23/22
70227604046,2305564,05/23/22
70227604107,2309355,05/23/22
70253000805,2302930,05/23/22
70253001093,2309605,05/23/22
70253001727,2309031,05/23/22
70253004087,2295883,05/23/22
70253004186,2295881,05/23/22
70253004988,2329948,06/21/22
70253002083,2309038,05/23/22
70253221330,2301189,05/23/22
70253225703,2299048,05/23/22
70253288517,2301093,05/23/22
70253520204,2319865,06/21/22
70253520242,2319864,06/21/22
70258025131,2297150,05/23/22
70270506328,2315518,05/23/22
70258002835,2307717,05/23/22
70272491295,2330422,06/21/22
70258043166,2304882,05/23/22
70283435240,2303983,05/23/22
70283495251,2303977,05/23/22
70283495633,2303981,05/23/22
70303022283,2304850,05/23/22
70303022269,2302329,05/23/22
70322106322,2312243,05/23/22
70328010432,2329986,06/21/22
70328010418,2329985,06/21/22
70353768018,2315600,05/23/22
70399106409,1448636,02/26/21
70404001668,2297269,05/23/22
70332000184,2303140,05/23/22
70404004843,2315047,05/23/22
70411603626,2301206,05/23/22
70438480606,2305620,05/23/22
70459005345,2297313,05/23/22
70470164854,2310219,05/23/22
70470179872,2308856,05/23/22
70470185118,2302331,05/23/22
70480020126,2311268,05/23/22
70505122187,2297760,05/23/22
70505229800,2303380,05/23/22
70505502606,2330399,06/21/22
70552704350,2314240,05/23/22
70560979511,2315084,05/23/22
70569336582,2304651,05/23/22
70575045225,2311442,05/23/22
70575600301,2297191,05/23/22
70600001844,2311077,05/23/22
70617006207,2296884,05/23/22
70617006238,2296890,05/23/22
70578000399,2299743,05/23/22
70578000153,2299744,05/23/22
70635123993,2316766,05/23/22
70640003198,2325921,06/21/22
70640004737,2321027,06/21/22
70640005253,2328532,06/21/22
70640005291,2328536,06/21/22
70640006632,2327244,06/21/22
70640007882,2323850,06/21/22
70640007899,2323852,06/21/22
70640008117,2322340,06/21/22
70640008124,2322337,06/21/22
70640008148,2327829,06/21/22
70640002405,2320904,06/21/22
70640002399,2320905,06/21/22
70640009756,2330289,06/21/22
70640010868,2327545,06/21/22
70640010875,2325920,06/21/22
70640010882,2327546,06/21/22
70640011575,2330482,06/21/22
70640011612,2328538,06/21/22
70640011629,2329209,06/21/22
70640011667,2330473,06/21/22
70640011797,2326805,06/21/22
70640012695,2326481,06/21/22
70640013012,2301157,05/23/22
70640013098,2330294,06/21/22
70640013517,2323893,06/21/22
70640013821,2326940,06/21/22
70640013838,2326939,06/21/22
70640013845,2326943,06/21/22
70640013869,2326942,06/21/22
70640013890,2326936,06/21/22
70640013906,2326934,06/21/22
70640013913,2326938,06/21/22
70640014132,2327243,06/21/22
70640014163,2327543,06/21/22
70640012381,2330291,06/21/22
70640012374,2325915,06/21/22
70640012534,2330293,06/21/22
70640014347,2321396,06/21/22
70640014392,2323205,06/21/22
70640014736,2330488,06/21/22
70640015504,2330476,06/21/22
70640015955,2326352,06/21/22
70640016006,2301218,05/23/22
70640016112,2329816,06/21/22
70640018390,2320901,06/21/22
70640018413,2320217,06/21/22
70640018734,2327749,06/21/22
70640019120,2327548,06/21/22
70640019144,2327549,06/21/22
70640019168,2327894,06/21/22
70640019281,2328539,06/21/22
70640019298,2328534,06/21/22
70640019304,2330489,06/21/22
70640019311,2330481,06/21/22
70640019502,2327897,06/21/22
70640019540,2324880,06/21/22
70640019564,2327556,06/21/22
70640019632,2328881,06/21/22
70640019656,2327247,06/21/22
70640019670,2327245,06/21/22
70640019724,2327691,06/21/22
70640016631,2322354,06/21/22
70640017263,2320148,06/21/22
70640017270,2327547,06/21/22
70640020171,2330480,06/21/22
70640020188,2328533,06/21/22
70640020546,2327306,06/21/22
70640020560,2324875,06/21/22
70640020577,2324877,06/21/22
70640020607,2321485,06/21/22
70640020614,2321484,06/21/22
70640020867,2328200,06/21/22
70640020898,2328475,06/21/22
70640020904,2329223,06/21/22
70640020911,2323039,06/21/22
70640020928,2323042,06/21/22
70640020959,2328797,06/21/22
70640020973,2323040,06/21/22
70640021314,2324874,06/21/22
70640021345,2324873,06/21/22
70640021390,2323054,06/21/22
70640021413,2323047,06/21/22
70640021437,2323048,06/21/22
70640021482,2323044,06/21/22
70640021543,2324893,06/21/22
70640021642,2330485,06/21/22
70640021901,2323049,06/21/22
70640022205,2328000,06/21/22
70640022229,2309675,05/23/22
70640022793,2328741,06/21/22
70640019755,2327690,06/21/22
70640020102,2329210,06/21/22
70640040728,2326490,06/21/22
70640300075,2330296,06/21/22
70640300129,2330483,06/21/22
70640300273,2329205,06/21/22
70640300822,2322343,06/21/22
70640300846,2321393,06/21/22
70640301447,2330484,06/21/22
70640303045,2323894,06/21/22
70640303281,2321315,06/21/22
70640313501,2330479,06/21/22
70640321209,2327544,06/21/22
70640400744,2327242,06/21/22
70640400805,2325919,06/21/22
70640403707,2322855,06/21/22
70640630073,2328815,06/21/22
70640630233,2330474,06/21/22
70650800053,2296998,05/23/22
70650004086,2328611,06/21/22
70662403020,2297614,05/23/22
70662403037,2301273,05/23/22
70670000129,2299358,05/23/22
70670108030,2309472,05/23/22
70718001583,2298029,05/23/22
70723552506,2302798,05/23/22
70723552520,2302797,05/23/22
70734527852,2296800,05/23/22
70734005312,2296827,05/23/22
70778035108,2305538,05/23/22
70784005089,2308897,05/23/22
70784009469,2312047,05/23/22
70784012216,2310625,05/23/22
70784012384,2309997,05/23/22
70784505060,2315231,05/23/22
70784505268,2315227,05/23/22
70796150050,2303810,05/23/22
70796330629,2308510,05/23/22
70796239953,2297175,05/23/22
70796331411,2307111,05/23/22
70796330186,2308509,05/23/22
70796903120,2308744,05/23/22
70844005400,2296991,05/23/22
70852000527,2315277,05/23/22
70852993836,2316491,05/23/22
70892188124,2298184,05/23/22
70896047403,2295258,05/23/22
70896047618,2299997,05/23/22
70896047687,2300002,05/23/22
70896047717,2300006,05/23/22
70896086440,2299204,05/23/22
70896093202,2303822,05/23/22
70896106001,2299200,05/23/22
70896106278,2300000,05/23/22
70896206756,2299198,05/23/22
70896156235,2297585,05/23/22
70896158055,2299012,05/23/22
70896453648,2299999,05/23/22
70896717733,2299989,05/23/22
70896601438,2300010,05/23/22
70900503505,2301207,05/23/22
70900503109,2301327,05/23/22
70919026934,2309299,05/23/22
70924046002,2310340,05/23/22
70919031686,2308106,05/23/22
70953780052,2297836,05/23/22
70925008108,2313032,05/23/22
70970000072,2311832,05/23/22
70960000143,2321589,06/21/22
70970542459,2314924,05/23/22
70970540370,2315944,05/23/22
70970570810,2295738,05/23/22
70970549243,2315008,05/23/22
70970913129,2300067,05/23/22
70970545467,2296242,05/23/22
70970576034,2308420,05/23/22
71007001215,2303900,05/23/22
71007000324,2310635,05/23/22
71007067112,2316482,05/23/22
71007001109,2310541,05/23/22
71007257070,2316486,05/23/22
71007185137,2316487,05/23/22
71007734823,2309337,05/23/22
71012074068,2314352,05/23/22
71018100754,2315516,05/23/22
71072012307,2299064,05/23/22
71092000209,2315812,05/23/22
71100188950,2297773,05/23/22
71102663202,2298193,05/23/22
71100213621,2304854,05/23/22
71117000702,2301286,05/23/22
71117047042,2308782,05/23/22
71117172461,2306089,05/23/22
71117023138,2296345,05/23/22
71156501727,2314733,05/23/22
71169286574,2300440,05/23/22
71169322807,2330206,06/21/22
71169324450,2312030,05/23/22
71169324467,2301126,05/23/22
71169329738,2305094,05/23/22
71169331786,2303880,05/23/22
71169248169,2316492,05/23/22
71169249623,2315757,05/23/22
71169730039,2301141,05/23/22
71169770035,2316115,05/23/22
71208151962,2311926,05/23/22
71228177461,2301308,05/23/22
71270399217,2310768,05/23/22
71270393062,2297693,05/23/22
71262294889,2308747,05/23/22
71262290003,2307230,05/23/22
71279271033,2323151,06/21/22
71314000505,2302562,05/23/22
71314000444,2296480,05/23/22
71300000274,2297803,05/23/22
71300010129,2297661,05/23/22
71421115918,2299870,05/23/22
71429014022,2321749,06/21/22
71429012189,2297289,05/23/22
71429013186,2320372,06/21/22
71429013933,2297291,05/23/22
71429012431,2297235,05/23/22
71429012769,2299864,05/23/22
71429013162,2320373,06/21/22
71421552607,2299869,05/23/22
71429024526,2328819,06/21/22
71429026681,2297315,05/23/22
71430001790,2304103,05/23/22
71448300199,2302403,05/23/22
71464020415,2322310,06/21/22
71464020422,2320341,06/21/22
71464018801,2299953,05/23/22
71464019839,2314788,05/23/22
71464020453,2320340,06/21/22
71464020446,2322311,06/21/22
71464408503,2304653,05/23/22
71481011601,2313598,05/23/22
71487800063,2301619,05/23/22
71524017782,2299576,05/23/22
71524858750,2311749,05/23/22
71524102624,2312877,05/23/22
71536910521,2298515,05/23/22
71537411416,2304365,05/23/22
71537411461,2304359,05/23/22
71536202541,2298514,05/23/22
7155815,2297090,05/23/22
71570004866,2314826,05/23/22
71570016326,2299010,05/23/22
71628661324,2304314,05/23/22
71720078457,2312825,05/23/22
71720181317,2299191,05/23/22
71720220511,2301223,05/23/22
71720007112,2295720,05/23/22
71720606957,2313847,05/23/22
71720418000,2298817,05/23/22
71728071108,2310215,05/23/22
71730007188,2297623,05/23/22
71758057066,2330509,06/21/22
71758083089,2330507,06/21/22
71758200837,2330610,06/21/22
71758200868,2313023,05/23/22
71758201360,2307942,05/23/22
71758202596,2296174,05/23/22
71755026799,2300223,05/23/22
71818024007,2312567,05/23/22
71840046961,2296062,05/23/22
71840200202,2296057,05/23/22
71820306054,2309968,05/23/22
71840202213,2307148,05/23/22
71846222505,2296016,05/23/22
71846310103,2300273,05/23/22
71846900267,2300594,05/23/22
71846999568,2299096,05/23/22
71873474021,2306981,05/23/22
71891435660,2315625,05/23/22
71921466077,2313921,05/23/22
71921620523,2313926,05/23/22
72030022055,2307800,05/23/22
72030022895,2309156,05/23/22
72030023588,2307605,05/23/22
72030023526,2309616,05/23/22
72030023694,2302793,05/23/22
7203602650,2298718,05/23/22
7203602062,2298684,05/23/22
7203619046,2299000,05/23/22
7203633088,2298907,05/23/22
72036411105,2298844,05/23/22
7203645740,2298966,05/23/22
72036600400,2299034,05/23/22
7203670478,2298875,05/23/22
7203671215,2298834,05/23/22
7203671611,2298842,05/23/22
7203671686,2298971,05/23/22
7203672132,2298712,05/23/22
7203672146,2298667,05/23/22
7203672457,2298675,05/23/22
7203672244,2298999,05/23/22
7203672639,2298717,05/23/22
7203672660,2298885,05/23/22
7203672551,2298911,05/23/22
7203672935,2298685,05/23/22
7203672942,2298970,05/23/22
7203672960,2298704,05/23/22
7203676066,2299045,05/23/22
7203676073,2298879,05/23/22
7203676089,2298674,05/23/22
7203676137,2299031,05/23/22
7203676304,2298827,05/23/22
7203676366,2298969,05/23/22
7203676443,2298886,05/23/22
72036781680,2299036,05/23/22
72036781697,2299032,05/23/22
7203678197,2298968,05/23/22
7203698198,2298880,05/23/22
7203698197,2298878,05/23/22
7203698820,2298570,05/23/22
72041002121,2315515,05/23/22
7203698628,2299037,05/23/22
7205868637,2297798,05/23/22
72058947019,2297436,05/23/22
72058957513,2298383,05/23/22
72058957575,2297516,05/23/22
72060001235,2303985,05/23/22
72080194900,2296867,05/23/22
72080411236,2298132,05/23/22
72106124843,2309588,05/23/22
72106634021,2306484,05/23/22
72180630698,2296256,05/23/22
72180631930,2296222,05/23/22
72199500401,2306941,05/23/22
72180761613,2302229,05/23/22
72220008302,2296491,05/23/22
72220008425,2296088,05/23/22
72220101720,2296492,05/23/22
72220101911,2313422,05/23/22
72220110913,2312729,05/23/22
72250010993,2297566,05/23/22
72250010832,2297649,05/23/22
72273113190,2297805,05/23/22
72273388079,2297348,05/23/22
72287123192,2303216,05/23/22
72320114125,2306315,05/23/22
72310003521,2297065,05/23/22
72320300214,2306314,05/23/22
72320710013,2306313,05/23/22
72368086354,2313750,05/23/22
72368101316,2316560,05/23/22
72368103679,2313899,05/23/22
72368394251,2310391,05/23/22
72368394572,2309342,05/23/22
72368320366,2299475,05/23/22
72368510507,2316554,05/23/22
72368700809,2316555,05/23/22
72368700861,2316562,05/23/22
72368510262,2316553,05/23/22
72368533636,2312759,05/23/22
72392016167,2298724,05/23/22
72392018130,2311379,05/23/22
72392012749,2308967,05/23/22
72392219131,2311956,05/23/22
72392322114,2307279,05/23/22
72392032051,2312932,05/23/22
72392327928,2316513,05/23/22
72392327935,2302799,05/23/22
72392324026,2311955,05/23/22
72392614912,2305335,05/23/22
72400006685,2296259,05/23/22
72410050319,2297535,05/23/22
72400006326,2296265,05/23/22
72431001499,2297877,05/23/22
72431005350,2314566,05/23/22
72431004933,2302071,05/23/22
72431009471,2297882,05/23/22
72431011771,2310593,05/23/22
72431041174,2301422,05/23/22
72431043604,2313415,05/23/22
72431208461,2301423,05/23/22
72431331022,2303881,05/23/22
72431050695,2300284,05/23/22
72457325555,2296818,05/23/22
72431737381,2313224,05/23/22
72457780996,2296819,05/23/22
72457331129,2296939,05/23/22
72457331044,2296937,05/23/22
72457880689,2296940,05/23/22
72465270038,2311875,05/23/22
72470001153,2299228,05/23/22
72470004215,2303999,05/23/22
72457990333,2308317,05/23/22
72470004055,2297706,05/23/22
72470003614,2312383,05/23/22
72488997561,2314067,05/23/22
72488998575,2296039,05/23/22
72488998605,2295920,05/23/22
72488998957,2295822,05/23/22
72488999091,2295823,05/23/22
72554001543,2328825,06/21/22
72554110580,2328836,06/21/22
72554110597,2327341,06/21/22
72554146435,2328841,06/21/22
72554302046,2328843,06/21/22
72600032873,2303989,05/23/22
72600032958,2313435,05/23/22
72600042582,2309277,05/23/22
72609047595,2314637,05/23/22
72609049704,2321167,06/21/22
72655000797,2311213,05/23/22
72655001329,2330731,06/21/22
72655001831,2330728,06/21/22
72655002128,2310850,05/23/22
72659624159,2307287,05/23/22
72674003595,2306248,05/23/22
72655221185,2308449,05/23/22
72700001212,2305753,05/23/22
72700005616,2315118,05/23/22
72700101783,2315130,05/23/22
72700102063,2315131,05/23/22
72700102230,2315129,05/23/22
72700104623,2308170,05/23/22
72700102759,2315134,05/23/22
72700104036,2315133,05/23/22
72730262034,2316469,05/23/22
72730294165,2306937,05/23/22
72730273573,2301101,05/23/22
72730344419,2316467,05/23/22
72730344211,2316466,05/23/22
72730716070,2315932,05/23/22
72730620445,2299357,05/23/22
72730713475,2299696,05/23/22
72730620285,2301103,05/23/22
72730620438,2299355,05/23/22
72730720220,2299816,05/23/22
72730720428,2315945,05/23/22
72736013265,2315513,05/23/22
72736034017,2304793,05/23/22
72736042234,2316437,05/23/22
72745002465,2314169,05/23/22
72745814624,2330500,06/21/22
72799059439,2311233,05/23/22
72799057718,2299888,05/23/22
72799830540,2314832,05/23/22
72827021100,2302865,05/23/22
72830009058,2301151,05/23/22
72830075084,2309695,05/23/22
72830400022,2309698,05/23/22
72830441360,2309693,05/23/22
72869320520,2297690,05/23/22
72935013509,2316183,05/23/22
72945601635,2307920,05/23/22
72992055375,2312821,05/23/22
72999248039,2297761,05/23/22
73007102282,2316340,05/23/22
7308545,2304895,05/23/22
73171004894,2304922,05/23/22
73170182555,2298171,05/23/22
73170180810,2298173,05/23/22
73171043718,2304862,05/23/22
73170771001,2315634,05/23/22
73170800350,2298177,05/23/22
73214005703,2312925,05/23/22
73245000036,2297435,05/23/22
73296007688,2316519,05/23/22
73296048599,2308545,05/23/22
73296048629,2308551,05/23/22
73296049664,2308549,05/23/22
73296049671,2308547,05/23/22
73296031676,2308543,05/23/22
73321044060,2297979,05/23/22
73321031886,2297985,05/23/22
73366207178,2309878,05/23/22
73321040017,2309057,05/23/22
73390009045,2301011,05/23/22
73366207642,2313162,05/23/22
73390014599,2301012,05/23/22
73402112800,2297750,05/23/22
73390021009,2315974,05/23/22
73390023331,2315971,05/23/22
73390163006,2308989,05/23/22
73391000157,2296061,05/23/22
73402350004,2297707,05/23/22
73410956106,2301926,05/23/22
73410956410,2309284,05/23/22
73416006102,2295906,05/23/22
73416535008,2295903,05/23/22
73416536401,2295898,05/23/22
73416538702,2295902,05/23/22
73430446618,2298169,05/23/22
73461908765,2313700,05/23/22
73484133762,2315349,05/23/22
73490130816,2304807,05/23/22
73490132230,2314095,05/23/22
73490132971,2312288,05/23/22
73490133282,2304134,05/23/22
73490180064,2307445,05/23/22
73491083036,2297526,05/23/22
73497005889,2314858,05/23/22
73497600268,2310172,05/23/22
73541309475,2304778,05/23/22
73541730736,2295748,05/23/22
73541742739,2301211,05/23/22
73562005707,2315511,05/23/22
73562145014,2330321,06/21/22
73563002675,2315748,05/23/22
73563018362,2305868,05/23/22
73563021317,2305861,05/23/22
73563007151,2305870,05/23/22
73563007946,2305869,05/23/22
73563008363,2305862,05/23/22
73563019192,2301795,05/23/22
73563002811,2305865,05/23/22
73563036021,2300402,05/23/22
73563067179,2313450,05/23/22
73575221071,2306399,05/23/22
73575299575,2312142,05/23/22
73621012080,2330519,06/21/22
73621017542,2315761,05/23/22
73621031142,2330520,06/21/22
73651116529,2314151,05/23/22
73651129017,2302708,05/23/22
73664080152,2315510,05/23/22
73711110306,2309000,05/23/22
73718000068,2298401,05/23/22
73731003282,2296918,05/23/22
73800002000,2301036,05/23/22
73848600237,2315041,05/23/22
73866105547,2305260,05/23/22
73866403056,2304356,05/23/22
73866402981,2305508,05/23/22
73890037463,2300152,05/23/22
73934156495,2311581,05/23/22
73981324106,2301216,05/23/22
73899015363,2312261,05/23/22
73981326711,2311397,05/23/22
73981349222,2310154,05/23/22
74013520046,2302287,05/23/22
74026002485,2314995,05/23/22
74026808025,2300723,05/23/22
74026808049,2300725,05/23/22
74027001012,2300742,05/23/22
74027021478,2300741,05/23/22
74027009209,2300740,05/23/22
74027063027,2314684,05/23/22
74027098050,2305358,05/23/22
74090511234,2314000,05/23/22
74175001100,2299430,05/23/22
74175008840,2314943,05/23/22
74175030155,2310661,05/23/22
74175030070,2310226,05/23/22
74234923305,2307994,05/23/22
74234935131,2311396,05/23/22
74249063102,2314219,05/23/22
74265008422,2303023,05/23/22
74305052163,2307138,05/23/22
74323736632,2310097,05/23/22
74329123443,2314571,05/23/22
74401504306,2297445,05/23/22
74410255558,2309497,05/23/22
74410353957,2313174,05/23/22
74524085003,2307730,05/23/22
74534869006,2314601,05/23/22
74562001201,2316342,05/23/22
74562720508,2306713,05/23/22
74641083166,2316066,05/23/22
74653654644,2298446,05/23/22
74665277909,2295356,05/23/22
74677435052,2304260,05/23/22
74683302485,2326656,06/21/22
74682484519,2306471,05/23/22
74683000084,2296274,05/23/22
74690002330,2314559,05/23/22
74690501444,2302922,05/23/22
74690501574,2303200,05/23/22
74780000055,2299877,05/23/22
74780377522,2316128,05/23/22
74780377430,2312680,05/23/22
74780446358,2312681,05/23/22
74780777353,2297923,05/23/22
74826332065,2314260,05/23/22
74826846012,2314319,05/23/22
74880030051,2299232,05/23/22
74880201956,2297866,05/23/22
74923413056,2316572,05/23/22
74956180574,2330729,06/21/22
74960596675,2311052,05/23/22
75002515128,2298483,05/23/22
75002300243,2298158,05/23/22
75050831676,2301953,05/23/22
75062327709,2311225,05/23/22
75094020401,2313385,05/23/22
75199064812,2311803,05/23/22
75186053737,2306767,05/23/22
75243101180,2300062,05/23/22
75243235106,2311079,05/23/22
75278150016,2299570,05/23/22
75278951415,2301997,05/23/22
75278951453,2307954,05/23/22
75251666749,2302496,05/23/22
75355111497,2297736,05/23/22
75355114504,2297622,05/23/22
75365002051,2300567,05/23/22
75450040739,2299054,05/23/22
75450055306,2312662,05/23/22
75450064216,2299495,05/23/22
75450090192,2314249,05/23/22
75450120790,2314474,05/23/22
75450242270,2300068,05/23/22
75450242904,2299672,05/23/22
75450248104,2313260,05/23/22
75450250701,2313119,05/23/22
75450252293,2313765,05/23/22
75450253740,2313073,05/23/22
75450274479,2305132,05/23/22
75450241013,2296497,05/23/22
75450278477,2303584,05/23/22
75450276978,2306306,05/23/22
75450279313,2306733,05/23/22
75450276930,2313831,05/23/22
75501210012,2311091,05/23/22
75655003553,2305757,05/23/22
75602101561,2297024,05/23/22
75602260022,2315506,05/23/22
75505164595,2303062,05/23/22
75669110599,2315505,05/23/22
75669106110,2304909,05/23/22
75669106219,2307107,05/23/22
75669176267,2298114,05/23/22
75706161027,2315504,05/23/22
75669350018,2304919,05/23/22
75706303205,2312153,05/23/22
75706306152,2305309,05/23/22
75706306268,2308281,05/23/22
75720447046,2321442,06/21/22
75720100880,2304369,05/23/22
75720101061,2311720,05/23/22
75720446162,2301453,05/23/22
75790030155,2306966,05/23/22
75790030575,2313832,05/23/22
75810023358,2296048,05/23/22
75900002409,2314907,05/23/22
75925301280,2300621,05/23/22
75925307404,2295461,05/23/22
75925307428,2295451,05/23/22
75925307435,2296437,05/23/22
75925307497,2296438,05/23/22
75925307527,2296429,05/23/22
75925307534,2299131,05/23/22
75925307701,2314108,05/23/22
75925307718,2300804,05/23/22
75933220955,2298555,05/23/22
75925307756,2300810,05/23/22
75925604787,2300615,05/23/22
75925307664,2299129,05/23/22
76014000169,2298339,05/23/22
76057001550,2308789,05/23/22
76081201971,2316083,05/23/22
76114380239,2312586,05/23/22
76114310229,2300719,05/23/22
76132050169,2304857,05/23/22
76138078075,2316082,05/23/22
76183006917,2296198,05/23/22
76183643563,2314653,05/23/22
76185552269,2308816,05/23/22
76310440942,2315015,05/23/22
76338151066,2307996,05/23/22
76338859054,2312109,05/23/22
76397030715,2297718,05/23/22
76406063406,2297561,05/23/22
76410021102,2316362,05/23/22
76410521466,2312210,05/23/22
76410904030,2312208,05/23/22
76410904573,2300487,05/23/22
76410905686,2303030,05/23/22
76580005919,2302238,05/23/22
76580203520,2302920,05/23/22
