"","Project_Name","Site_Year_Code","Habitat","General_Category","General_Category_lvl2","Family","Species","Reported_Pounds_Harvested","Estimated_Total_Pounds_Harvested","Mean_Pounds_Per_Household","Percapita_Pounds_Harvested","Number_Of_Resource_Harvested","Estimated_Amount_Harvested","Percent_Of_Total_Harvest","Conversion_Units_To_Pounds","Resource_Harvest_Units","Est_Comm_Population","Type","Site","Year","Genus"
"59","NPRB Yakutat Comprehensive","Yakutat_2015","Marine","Fish","Non-Salmon Fish","Sablefish","Sablefish (black cod)",174.4,414.4,1.7,0.70040154,56.3,133.7,0.003,"3.1","Ind.","591.7",NA,NA,NA,NA
"60","NPRB Yakutat Comprehensive","Yakutat_2015","Marine","Fish","Non-Salmon Fish","Sculpin","Red Irish Lord",0,0,0,0,0,0,0,"0.5","Ind.","591.7",NA,NA,NA,NA
"61","NPRB Yakutat Comprehensive","Yakutat_2015","Marine","Fish","Non-Salmon Fish","Sculpin","Unknown Sculpin",0,0,0,0,0,0,0,"0.5","Ind.","591.7",NA,NA,NA,NA
"62","NPRB Yakutat Comprehensive","Yakutat_2015","Marine","Fish","Non-Salmon Fish","Shark","Dogfish",0,0,0,0,0,0,0,"9","Ind.","591.7",NA,NA,NA,NA
"63","NPRB Yakutat Comprehensive","Yakutat_2015","Marine","Fish","Non-Salmon Fish","Skates","Skates",0,0,0,0,0,0,0,"5","Ind.","591.7",NA,NA,NA,NA
"64","NPRB Yakutat Comprehensive","Yakutat_2015","Marine","Fish","Non-Salmon Fish","Sole","Sole",0,0,0,0,0,0,0,"1","lb.","591.7",NA,NA,NA,NA
"65","NPRB Yakutat Comprehensive","Yakutat_2015","Marine","Fish","Non-Salmon Fish","Sole","Unknown Sole",0,0,0,0,0,0,0,"1","Ind.","591.7",NA,NA,NA,NA
"66","NPRB Yakutat Comprehensive","Yakutat_2015","Freshwater_Anadromous","Fish","Non-Salmon Fish","Char","Brook Trout",0,0,0,0,0,0,0,"1.4","Ind.","591.7",NA,NA,NA,NA
"67","NPRB Yakutat Comprehensive","Yakutat_2015","Freshwater_Anadromous","Fish","Non-Salmon Fish","Char","Dolly Varden",81.2,193,0.8,0.3261044,58,137.8,0.001,"1.4","Ind.","591.7",NA,NA,NA,NA
"68","NPRB Yakutat Comprehensive","Yakutat_2015","Marine","Fish","Non-Salmon Fish","Grayling","Grayling",0,0,0,0,0,0,0,"0.7","Ind.","591.7",NA,NA,NA,NA
"69","NPRB Yakutat Comprehensive","Yakutat_2015","Freshwater_Anadromous","Fish","Non-Salmon Fish","Trout","Cutthroat Trout",81.2,193,0.8,0.3261044,58,137.8,0.001,"1.4","Ind.","591.7",NA,NA,NA,NA
"70","NPRB Yakutat Comprehensive","Yakutat_2015","Freshwater_Anadromous","Fish","Non-Salmon Fish","Trout","Rainbow Trout",12.6,29.9,0.1,0.050602406,9,21.4,0,"1.4","Ind.","591.7",NA,NA,NA,NA
"71","NPRB Yakutat Comprehensive","Yakutat_2015","Freshwater_Anadromous","Fish","Non-Salmon Fish","Trout","Steelhead",36.4,86.5,0.4,0.14618473,26,61.8,0.001,"1.4","Ind.","591.7",NA,NA,NA,NA
"72","Tongass Resource Use Cooperative Study 1987","Angoon_1987","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Chum Salmon",NA,2080,14.918,3.99,NA,336,0.00016351943,"6.2","Ind.","520.8",NA,NA,NA,NA
"73","Tongass Resource Use Cooperative Study 1987","Angoon_1987","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Coho Salmon",NA,10578,75.848,20.31,NA,1374,0.0008315907,"7.7","Ind.","520.8",NA,NA,NA,NA
"74","Tongass Resource Use Cooperative Study 1987","Angoon_1987","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Chinook Salmon",NA,15025,107.735,28.85,NA,982,0.0011811921,"15.3","Ind.","520.8",NA,NA,NA,NA
"75","Tongass Resource Use Cooperative Study 1987","Angoon_1987","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Pink Salmon",NA,2572,18.446,4.94,NA,1169,0.00020219809,"2.2","Ind.","520.8",NA,NA,NA,NA
"76","Tongass Resource Use Cooperative Study 1987","Angoon_1987","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Sockeye Salmon",NA,6586,47.222,12.65,NA,1532,0.0005177591,"4.3","Ind.","520.8",NA,NA,NA,NA
"77","Tongass Resource Use Cooperative Study 1987","Angoon_1987","Marine","Fish","Non-Salmon Fish","Clupeidae","Herring",NA,680,4.878,1.31,NA,680,5.345828e-05,"1","lb.","520.8",NA,NA,NA,NA
"78","Tongass Resource Use Cooperative Study 1987","Angoon_1987","Nearshore","Fish","Non-Salmon Fish","Clupeidae","Herring Roe",NA,1468,10.532,2.82,NA,1468,0.00011540699,"1","lb.","520.8",NA,NA,NA,NA
"79","Tongass Resource Use Cooperative Study 1987","Angoon_1987","Freshwater_Anadromous","Fish","Non-Salmon Fish","Osmeridae","Eulachon (hooligan, candlefish",NA,0,0,0,NA,0,0,"NA","NA","520.8",NA,NA,NA,NA
"80","Tongass Resource Use Cooperative Study 1987","Angoon_1987","Marine","Fish","Non-Salmon Fish","Flounder","Flounder",NA,23,0.164,0.04,NA,8,1.8081477e-06,"3","Ind.","520.8",NA,NA,NA,NA
"81","Tongass Resource Use Cooperative Study 1987","Angoon_1987","Marine","Fish","Non-Salmon Fish","Halibut","Halibut",NA,12214,87.584,23.45,NA,12214,0.00096020504,"1","lb.","520.8",NA,NA,NA,NA
"82","Tongass Resource Use Cooperative Study 1987","Angoon_1987","Freshwater_Anadromous","Fish","Non-Salmon Fish","Char","Dolly Varden",NA,2192,15.714,4.21,NA,812,0.00017232433,"2.7","Ind.","520.8",NA,NA,NA,NA
"83","Tongass Resource Use Cooperative Study 1987","Angoon_1987","Marine","Fish","Non-Salmon Fish","Unknown Non-Salmon Fish","Unknown Non-Salmon Fish",NA,65,0.468,0.12,NA,65,5.1099823e-06,"1","lb.","520.8",NA,NA,NA,NA
"84","Southeast Harvest Update 1996","Angoon_1996","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Chum Salmon",2332.04,5074,31.51,8.73,337,733,0.00038915518,"6.92","Ind.","580.9",NA,NA,NA,NA
"85","Southeast Harvest Update 1996","Angoon_1996","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Coho Salmon",8018.56,17446,108.36,30.03,1474,3207,0.0013380374,"5.44","Ind.","580.9",NA,NA,NA,NA
"86","Southeast Harvest Update 1996","Angoon_1996","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Chinook Salmon",5515.8,12001,74.54,20.66,435,946,0.00092042796,"12.68","Ind.","580.9",NA,NA,NA,NA
"87","Southeast Harvest Update 1996","Angoon_1996","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Pink Salmon",442.54,963,5.98,1.66,203,442,7.385819e-05,"2.18","Ind.","580.9",NA,NA,NA,NA
"88","Southeast Harvest Update 1996","Angoon_1996","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Sockeye Salmon",5564.76,12107,75.2,20.84,1174,2554,0.0009285577,"4.74","Ind.","580.9",NA,NA,NA,NA
"89","Southeast Harvest Update 1996","Angoon_1996","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Unknown Salmon",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"90","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Clupeidae","Herring",385,838,5.2,1.44,385,838,6.42712e-05,"1","lb.","580.9",NA,NA,NA,NA
"91","Southeast Harvest Update 1996","Angoon_1996","Nearshore","Fish","Non-Salmon Fish","Clupeidae","Herring Roe",1060,2307,14.32,3.97,1060,2307,0.0001769375314,"1_NA","lb._NA","580.9",NA,NA,NA,NA
"92","Southeast Harvest Update 1996","Angoon_1996","Freshwater_Anadromous","Fish","Non-Salmon Fish","Osmeridae","Capelin (grunion)",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"93","Southeast Harvest Update 1996","Angoon_1996","Freshwater_Anadromous","Fish","Non-Salmon Fish","Osmeridae","Eulachon (hooligan, candlefish",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"94","Southeast Harvest Update 1996","Angoon_1996","Freshwater_Anadromous","Fish","Non-Salmon Fish","Osmeridae","Silver Smelt",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"95","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Bass","Sea Bass",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"96","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Bass","Unknown Bass",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"97","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Gadidae","Pacific Cod (gray)",102.4,223,1.38,0.38,32,70,1.7103193e-05,"3.2","Ind.","580.9",NA,NA,NA,NA
"98","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Gadidae","Pacific Tom Cod",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"99","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Gadidae","Walleye Pollock (whiting)",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"100","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Gadidae","Unknown Cod",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"101","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Flounder","Flounder",9,20,0.12,0.03,3,7,1.5339189e-06,"3","Ind.","580.9",NA,NA,NA,NA
"102","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Flounder","Unknown Flounder",9,20,0.12,0.03,3,7,1.5339189e-06,"3","Ind.","580.9",NA,NA,NA,NA
"103","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Hexagrammidae","Lingcod",6.3,14,0.09,0.02,1,2,1.0737431e-06,"6.3","Ind.","580.9",NA,NA,NA,NA
"104","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Hexagrammidae","Rock Greenling",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"105","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Halibut","Halibut",10805,23508,146.01,40.47,10805,23508,0.0018029681,"1","lb.","580.9",NA,NA,NA,NA
"106","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Perch","Sea Perch",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"107","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Perch","Unknown Perch",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"108","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Rockfish","Black Rockfish",43.5,95,0.59,0.16,29,63,7.2861144e-06,"1.5","Ind.","580.9",NA,NA,NA,NA
"109","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Rockfish","Red Rockfish",360,783,4.86,1.35,90,196,6.0052917e-05,"4","Ind.","580.9",NA,NA,NA,NA
"110","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Rockfish","Unknown Rockfish",45.9,100,0.62,0.17,15,33,7.669594e-06,"3.06","Ind.","580.9",NA,NA,NA,NA
"111","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Sablefish","Sablefish (black cod)",96.2,209,1.3,0.36,26,57,1.6029451e-05,"3.7","Ind.","580.9",NA,NA,NA,NA
"112","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Sculpin","Buffalo Sculpin",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"113","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Sculpin","Red Irish Lord",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"114","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Sculpin","Unknown Sculpin",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"115","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Shark","Dogfish",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"116","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Shark","Salmon Shark",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"117","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Shark","Unknown Shark",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"118","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Skates","Skates",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"119","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Sole","Sole",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"120","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Sole","Unknown Sole",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"121","Southeast Harvest Update 1996","Angoon_1996","Freshwater_Anadromous","Fish","Non-Salmon Fish","Char","Brook Trout",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"122","Southeast Harvest Update 1996","Angoon_1996","Freshwater_Anadromous","Fish","Non-Salmon Fish","Char","Dolly Varden",264.6,576,3.58,0.99,98,213,4.4176864e-05,"2.7","Ind.","580.9",NA,NA,NA,NA
"123","Southeast Harvest Update 1996","Angoon_1996","Marine","Fish","Non-Salmon Fish","Grayling","Grayling",16.8,37,0.23,0.06,24,52,2.83775e-06,"0.7","Ind.","580.9",NA,NA,NA,NA
"124","Southeast Harvest Update 1996","Angoon_1996","Freshwater_Anadromous","Fish","Non-Salmon Fish","Trout","Cutthroat Trout",22.5,49,0.3,0.08,15,33,3.758101e-06,"1.5","Ind.","580.9",NA,NA,NA,NA
"125","Southeast Harvest Update 1996","Angoon_1996","Freshwater_Anadromous","Fish","Non-Salmon Fish","Trout","Rainbow Trout",0,0,0,0,0,0,0,"NA","NA","580.9",NA,NA,NA,NA
"126","Southeast Harvest Update 1996","Angoon_1996","Freshwater_Anadromous","Fish","Non-Salmon Fish","Trout","Steelhead",17,37,0.23,0.06,2,4,2.83775e-06,"8.5","Ind.","580.9",NA,NA,NA,NA
"127","Index Communities Year 2 (Southeast AK)","Angoon_2012","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Chum Salmon",188.3,453.8,3.7,1.3,28,67.5,0.0069999998,"6.7266","Ind.","342.1",NA,NA,NA,NA
"128","Index Communities Year 2 (Southeast AK)","Angoon_2012","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Coho Salmon",1734.9,4279.4,35.1,12.5,362,892.9,0.069,"4.7925","Ind.","342.1",NA,NA,NA,NA
"129","Index Communities Year 2 (Southeast AK)","Angoon_2012","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Chinook Salmon",1342.6,3288.7,27,9.6,143,350.3,0.053000003,"9.3888","Ind.","342.1",NA,NA,NA,NA
"130","Index Communities Year 2 (Southeast AK)","Angoon_2012","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Pink Salmon",177.2,424.3,3.5,1.2,68,162.8,0.0069999998,"2.6061","Ind.","342.1",NA,NA,NA,NA
"131","Index Communities Year 2 (Southeast AK)","Angoon_2012","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Sockeye Salmon",1681.6,4262.9,34.9,12.5,363,920.2,0.068,"4.6324","Ind.","342.1",NA,NA,NA,NA
"132","Index Communities Year 2 (Southeast AK)","Angoon_2012","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Unknown Salmon",0,0,0,0,0,0,0,"5.0241337","Ind.","342.1",NA,NA,NA,NA
"133","Index Communities Year 2 (Southeast AK)","Angoon_2012","Marine","Fish","Non-Salmon Fish","Clupeidae","Herring",1917,5084.2,41.7,14.9,319.5,847.4,0.081,"6","Gal.","342.1",NA,NA,NA,NA
"134","Index Communities Year 2 (Southeast AK)","Angoon_2012","Nearshore","Fish","Non-Salmon Fish","Clupeidae","Herring Roe",0,0,0,0,0,0,0,"NA_7","lb._Gal.","342.1",NA,NA,NA,NA
"135","Index Communities Year 2 (Southeast AK)","Angoon_2012","Freshwater_Anadromous","Fish","Non-Salmon Fish","Osmeridae","Eulachon (hooligan, candlefish",0,0,0,0,0,0,0,"9","Gal.","342.1",NA,NA,NA,NA
"136","Index Communities Year 2 (Southeast AK)","Angoon_2012","Freshwater_Anadromous","Fish","Non-Salmon Fish","Osmeridae","Silver Smelt",0,0,0,0,0,0,0,"9","Gal.","342.1",NA,NA,NA,NA
"137","Index Communities Year 2 (Southeast AK)","Angoon_2012","Marine","Fish","Non-Salmon Fish","Gadidae","Pacific Cod (gray)",291.2,696.6,5.7,2,91,217.7,0.011,"3.2","Ind.","342.1",NA,NA,NA,NA
"138","Index Communities Year 2 (Southeast AK)","Angoon_2012","Marine","Fish","Non-Salmon Fish","Gadidae","Pacific Tom Cod",0,0,0,0,0,0,0,"0.5","Ind.","342.1",NA,NA,NA,NA
"139","Index Communities Year 2 (Southeast AK)","Angoon_2012","Marine","Fish","Non-Salmon Fish","Flounder","Flounder",0,0,0,0,0,0,0,"3","Ind.","342.1",NA,NA,NA,NA
"140","Index Communities Year 2 (Southeast AK)","Angoon_2012","Marine","Fish","Non-Salmon Fish","Hexagrammidae","Lingcod",63,150.7,1.2,0.4,10,23.9,0.002,"6.3","Ind.","342.1",NA,NA,NA,NA
"141","Index Communities Year 2 (Southeast AK)","Angoon_2012","Marine","Fish","Non-Salmon Fish","Halibut","Halibut",4425.3,10957.5,89.8,32,4425.3,10957.5,0.176,"1","lb.","342.1",NA,NA,NA,NA
"142","Index Communities Year 2 (Southeast AK)","Angoon_2012","Marine","Fish","Non-Salmon Fish","Rockfish","Black Rockfish",64,153.1,1.3,0.4,32,76.5,0.002,"2","Ind.","342.1",NA,NA,NA,NA
"143","Index Communities Year 2 (Southeast AK)","Angoon_2012","Marine","Fish","Non-Salmon Fish","Rockfish","Yellow Eye Rockfish",75,179.4,1.5,0.5,25,59.8,0.003,"3","Ind.","342.1",NA,NA,NA,NA
"144","Index Communities Year 2 (Southeast AK)","Angoon_2012","Marine","Fish","Non-Salmon Fish","Rockfish","Quillback Rockfish",12,28.7,0.2,0.1,4,9.6,0,"3","Ind.","342.1",NA,NA,NA,NA
"145","Index Communities Year 2 (Southeast AK)","Angoon_2012","Marine","Fish","Non-Salmon Fish","Rockfish","Unknown Rockfish",240,574.1,4.7,1.7,80,191.4,0.009,"3","Ind.","342.1",NA,NA,NA,NA
"146","Index Communities Year 2 (Southeast AK)","Angoon_2012","Marine","Fish","Non-Salmon Fish","Sablefish","Sablefish (black cod)",80,191.4,1.6,0.6,20,47.8,0.003,"4","Ind.","342.1",NA,NA,NA,NA
"147","Index Communities Year 2 (Southeast AK)","Angoon_2012","Marine","Fish","Non-Salmon Fish","Sculpin","Buffalo Sculpin",0,0,0,0,0,0,0,"1","Ind.","342.1",NA,NA,NA,NA
"148","Index Communities Year 2 (Southeast AK)","Angoon_2012","Marine","Fish","Non-Salmon Fish","Sculpin","Red Irish Lord",4,9.6,0.1,0,4,9.6,0,"1","Ind.","342.1",NA,NA,NA,NA
"149","Index Communities Year 2 (Southeast AK)","Angoon_2012","Marine","Fish","Non-Salmon Fish","Shark","Unknown Shark",0,0,0,0,0,0,0,"9","Ind.","342.1",NA,NA,NA,NA
"150","Index Communities Year 2 (Southeast AK)","Angoon_2012","Marine","Fish","Non-Salmon Fish","Skates","Skates",0,0,0,0,0,0,0,"5","Ind.","342.1",NA,NA,NA,NA
"151","Index Communities Year 2 (Southeast AK)","Angoon_2012","Marine","Fish","Non-Salmon Fish","Sole","Sole",0,0,0,0,0,0,0,"1","Ind.","342.1",NA,NA,NA,NA
"152","Index Communities Year 2 (Southeast AK)","Angoon_2012","Freshwater_Anadromous","Fish","Non-Salmon Fish","Char","Dolly Varden",78,190.3,1.6,0.6,26,63.4,0.003,"3","Ind.","342.1",NA,NA,NA,NA
"153","Index Communities Year 2 (Southeast AK)","Angoon_2012","Freshwater_Anadromous","Fish","Non-Salmon Fish","Trout","Cutthroat Trout",9,21.5,0.2,0.1,6,14.4,0,"1.5","Ind.","342.1",NA,NA,NA,NA
"154","Index Communities Year 2 (Southeast AK)","Angoon_2012","Freshwater_Anadromous","Fish","Non-Salmon Fish","Trout","Rainbow Trout",6,14.4,0.1,0,3,7.2,0,"2","Ind.","342.1",NA,NA,NA,NA
"155","Index Communities Year 2 (Southeast AK)","Angoon_2012","Freshwater_Anadromous","Fish","Non-Salmon Fish","Trout","Steelhead",0,0,0,0,0,0,0,"8.5","Ind.","342.1",NA,NA,NA,NA
"156","Tongass Resource Use Cooperative Study 1987","Beecher Pass_1987","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Chum Salmon",62,211,12.4,4.77,10,34,0.00010008538,"6.2","Ind.","44.2",NA,NA,NA,NA
"157","Tongass Resource Use Cooperative Study 1987","Beecher Pass_1987","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Coho Salmon",731.5,2487,146.3,56.27,95,323,0.0011796793,"7.7","Ind.","44.2",NA,NA,NA,NA
"158","Tongass Resource Use Cooperative Study 1987","Beecher Pass_1987","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Chinook Salmon",657.9,2237,131.58,50.61,43,146,0.0010610948,"15.3","Ind.","44.2",NA,NA,NA,NA
"159","Tongass Resource Use Cooperative Study 1987","Beecher Pass_1987","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Pink Salmon",134.2,456,26.84,10.32,61,207,0.00021629827,"2.2","Ind.","44.2",NA,NA,NA,NA
"160","Tongass Resource Use Cooperative Study 1987","Beecher Pass_1987","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Sockeye Salmon",116.1,395,23.22,8.94,27,92,0.00018736362,"4.3","Ind.","44.2",NA,NA,NA,NA
"161","Tongass Resource Use Cooperative Study 1987","Beecher Pass_1987","Marine","Fish","Non-Salmon Fish","Clupeidae","Herring",0,0,0,0,0,0,0,"NA","NA","44.2",NA,NA,NA,NA
"162","Tongass Resource Use Cooperative Study 1987","Beecher Pass_1987","Nearshore","Fish","Non-Salmon Fish","Clupeidae","Herring Roe",0,0,0,0,0,0,0,"NA","NA","44.2",NA,NA,NA,NA
"163","Tongass Resource Use Cooperative Study 1987","Beecher Pass_1987","Freshwater_Anadromous","Fish","Non-Salmon Fish","Osmeridae","Eulachon (hooligan, candlefish",0,0,0,0,0,0,0,"NA","NA","44.2",NA,NA,NA,NA
"164","Tongass Resource Use Cooperative Study 1987","Beecher Pass_1987","Marine","Fish","Non-Salmon Fish","Flounder","Flounder",0,0,0,0,0,0,0,"NA","NA","44.2",NA,NA,NA,NA
"165","Tongass Resource Use Cooperative Study 1987","Beecher Pass_1987","Marine","Fish","Non-Salmon Fish","Halibut","Halibut",976,3318,195.2,75.07,976,3318,0.0015738546,"1","lb.","44.2",NA,NA,NA,NA
"166","Tongass Resource Use Cooperative Study 1987","Beecher Pass_1987","Freshwater_Anadromous","Fish","Non-Salmon Fish","Char","Dolly Varden",189,643,37.8,14.55,70,238,0.00030499953,"2.7","Ind.","44.2",NA,NA,NA,NA
"167","Tongass Resource Use Cooperative Study 1987","Beecher Pass_1987","Marine","Fish","Non-Salmon Fish","Unknown Non-Salmon Fish","Unknown Non-Salmon Fish",4,14,0.8,0.32,4,14,6.640736e-06,"1","lb.","44.2",NA,NA,NA,NA
"168","Tongass Resource Use Cooperative Study 1987","Coffman Cove_1987","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Chum Salmon",NA,58,0.872,0.31,NA,9,1.7013786e-05,"6.2","Ind.","185.9",NA,NA,NA,NA
"169","Tongass Resource Use Cooperative Study 1987","Coffman Cove_1987","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Coho Salmon",NA,2265,34.174,12.18,NA,294,0.00066441775,"7.7","Ind.","185.9",NA,NA,NA,NA
"170","Tongass Resource Use Cooperative Study 1987","Coffman Cove_1987","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Chinook Salmon",NA,6615,99.796,35.58,NA,432,0.0019404517,"15.3","Ind.","185.9",NA,NA,NA,NA
"171","Tongass Resource Use Cooperative Study 1987","Coffman Cove_1987","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Pink Salmon",NA,97,1.464,0.52,NA,44,2.8454093e-05,"2.2","Ind.","185.9",NA,NA,NA,NA
"172","Tongass Resource Use Cooperative Study 1987","Coffman Cove_1987","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Sockeye Salmon",NA,592,8.927,3.18,NA,138,0.00017365796,"4.3","Ind.","185.9",NA,NA,NA,NA
"173","Tongass Resource Use Cooperative Study 1987","Coffman Cove_1987","Marine","Fish","Non-Salmon Fish","Clupeidae","Herring",NA,82,1.231,0.44,NA,82,2.4053974e-05,"1","lb.","185.9",NA,NA,NA,NA
"174","Tongass Resource Use Cooperative Study 1987","Coffman Cove_1987","Nearshore","Fish","Non-Salmon Fish","Clupeidae","Herring Roe",NA,54,0.814,0.3,NA,54,1.5840422e-05,"1","lb.","185.9",NA,NA,NA,NA
"175","Tongass Resource Use Cooperative Study 1987","Coffman Cove_1987","Freshwater_Anadromous","Fish","Non-Salmon Fish","Osmeridae","Eulachon (hooligan, candlefish",NA,0,0,0,NA,0,0,"NA","NA","185.9",NA,NA,NA,NA
"176","Tongass Resource Use Cooperative Study 1987","Coffman Cove_1987","Marine","Fish","Non-Salmon Fish","Flounder","Flounder",NA,6,0.089,0.03,NA,2,1.7600469e-06,"3","Ind.","185.9",NA,NA,NA,NA
"177","Tongass Resource Use Cooperative Study 1987","Coffman Cove_1987","Marine","Fish","Non-Salmon Fish","Halibut","Halibut",NA,5259,79.346,28.29,NA,5259,0.0015426811,"1","lb.","185.9",NA,NA,NA,NA
"178","Tongass Resource Use Cooperative Study 1987","Coffman Cove_1987","Freshwater_Anadromous","Fish","Non-Salmon Fish","Char","Dolly Varden",NA,3538,53.381,19.03,NA,1310,0.001037841,"2.7","Ind.","185.9",NA,NA,NA,NA
"179","Tongass Resource Use Cooperative Study 1987","Coffman Cove_1987","Marine","Fish","Non-Salmon Fish","Unknown Non-Salmon Fish","Unknown Non-Salmon Fish",NA,19,0.284,0.1,NA,19,5.5734818e-06,"1","lb.","185.9",NA,NA,NA,NA
"180","Prince of Wales 1998/1999","Coffman Cove_1998","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Chum Salmon",253.05,380,5.06,1.78,35,52,6.460607e-05,"7.23","Ind.","213",NA,NA,NA,NA
"181","Prince of Wales 1998/1999","Coffman Cove_1998","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Coho Salmon",4333.68,6501,86.67,30.52,926,1389,0.0011052738,"4.68","Ind.","213",NA,NA,NA,NA
"182","Prince of Wales 1998/1999","Coffman Cove_1998","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Chinook Salmon",746.21,1119,14.92,5.25,71,106,0.00019024787,"10.51","Ind.","213",NA,NA,NA,NA
